text,label
"Ye behan ji sach bolbrahi he. Fariyad patrr diya..rubru bhi 2 baar gyi..or police aisi baat kare unke uperr bhi kes hona chhiye..to tum kya kaam karne ke liye dood lagaoge...
   Sab jagah isse bhi haalat khrab he..sachme ye khata bandh karke miltri ko 2 saal do tab ptta chlega kya kya kand kiye he...saramse sab zuk jaaoge asliyat ka ptaa chlega to😊",0
Shu Uneducated Loko j aano virodh kare chhe ? Koi paan virodh Karan vagar nathi thato. Sarkaar ni zavabdaari hoi chhe praja ni sukhakari mate ni. Maherbani kari ne praja ni Satya vaat ujagar Karo. Bharat ni ane Media ni Aabru na dhajagara duniya jove chhe,0
Jalaram mandir ma roj hajaro loko free ma prasad lee che ne aavu 200 years thin chalu che swaminarayan mandir ma koi pan mandir ma ek var toh free ma jamado ee pn harajo loko ne aavi tamari okat che pela pchi jalaram bapa vise kaik boljo,0
aa machodamna taklaa na andhbhakto bhudhi chod che benchodmnav k aava takla ni vaato par trust kre che chutiyav and biji vaat e k aa taklaav benchomna ladies no facs no jove to tmari mummi nu su krso benchodmna taklaa na andhbakhto tmari mummy k ben dikri ni kai velue j nathi madarchodo taklaav na andhbhakto have to sudhro lowdaav and biji vaat e k aa taklaav swami pikinaav ne muko and tmara maa baap and mataji ni seva kro aa taklaav nai becoz tara mummy na lidhe j atyare aa duniya ma cho tme jadhinaav etle kaik samjo pikinaav swami na andhbhakto🤬🤬🤬,1
"Aa gundao ni gaan laal kari nakhi hashe police e 😂,  lukkha o ne mafat ma light vaparvi che, bosdinu bandi waadu paachu dadagiri kare che, ghar bahar pachi vip gaadi hoy,  desh ma aava lukkha hoy to ghanto desh aagad vadhe?  Chori upar thi sina zori,  😠",1
"Koi seva beva mate nathi badha sala kaam chor chhe ane services na name sute sute pagar khay chhe ane kaam karava mate chai pani lai ne pan kaam nathu karata, jyare aag lage tyare kuvo khodava nikade ane 1 jnana kaam ma 10 jan bhega farata hoi chhatay kaam na thai ane office ma party kare,  chori karava vara chori kare ane socity ma koi thoda time mate bare gayu hoi to bill bharava ma modu thai to phone bon kai na kare ane chhedo kapi jai jyare ghare avie tyare khabar pade ke freej ma badhu sadi gayu, chhatay atalu karya pachhi jo solar ma tamari vadhare vidhyut utpaadan thayu hoi to e loko unit na 2 rupiya ape ane jo tamane 8 rs unit vehache,  ane pote pathani vyaaj khoro ni jem ugharani kare ane pote vadhare rupiya 2rs unit prama ne nikada ta hoi to varlse 1 vaar aape, badha 60000 ane 100000  pagar khai khai ne kaam chori kare ane nana manas ne dada giri kare ane chor, gunda same jai nai",1
gopal italiyua kahe etale koi vyakti gundo thai gayo ? bhajapa no lukkho thai gayo ? shun khatari nathi ke gopal italiya ane eni party e te riksha chalak ne dhak dhamaki aapine nahi bolavyo hoy ?,0
Nautamya bhosdina  tane sadhu na kahevay. Tu to bavo chhu. Sala takala. Swaminarayan ek sant hata. Ena jewa ketalay santo aa desh mo thaya ane hal chhe. Hanumanji dada to tara Swaminarayan  na bap na bap chhe . Sala papi mo sambhali ne bol. Gand par gada padshe to badha ladwa nikali jashe. Sarwopari bhagwan shree Krishna chhe  pachhi koi bhagwan prgatya nathi. Badha sant peda thaya chhe. To chutiya taru mo bandh rakh. Tame badha narak mo jawana chho.,1
"Khali helmet naa kayda lai ne common and gareeb manaso jode thi paisa ughrave che... harsh sanghavi ma kai dum nathi, modi saheb ne ko kok bija ne laavo strong leader joiye.",0
Shanker bhagvane zer pidhu ane teo nilkanth kehvana teto barabar chhe. Parantu tamo nilkathvarni ne maate je bolya te jota janay chhe ke tame vyaspeeth par katha karva beso chho tyare shue bhaang peene beso chho.,0
156 sheet api ne teno vedh badhay e sahan karvu padse j. Gruh mantri e kyarey kanuni khof raju karyo nathi. Etle gunda o ni tanasahi charam sima e pahochyo chhe,0
"Bapu Pela Ali Molani Dhun gavanu bandh karine Vidharmiyoye Krishna Bhagwanne Murti JAMA Masjidni Sidima. Dati chhe,Jena par Vidharmiyo Jayam pag de chhe,kayam Sanataniyone woman kare chhe te Bandh karavo ,,Andaro andar badhine tamari Okat na dekhado,,,tamne Duniya Olakhi gay chhe",0
"koi pan sadhu sant ke rushi munio ni ishwar pratye ni bhakti ane enaathi madati krupa no upyog e aapana sanaatan dharam na juna itihaas ma rakshashi jaati thi athva biji koi pan manuya jaathi swayam ni raksha maate bataavava ma aavi chhe 
manushyaye pan swamam ishwar ni bhakti kari shakti medavavaani hoy chhe ane e baba ,sadhu sant ke rushi muni ni raksha ke adar satkaar karavaano hoy chhe , nahi ke aava baba sadhu sant rushi muni paase kai k maangvanu ke mari aa samasya ke te samasya upaay karo 
sadhu santo ne to mandir ,ashram vagere dharmik sthano ni swachchhata ane ene laage vadagati koi system sachavava maate raakhavaa na hoy chhe ane aapane ishwar ni j bhakti thi shakti medavavaa ni hoy chhe
aava babao ke sadhu santo aapan ne ishwar ke temani krupa bataavase? aapane to emano khaali adar satkaar ane khaavapivanu ane vastra paani ke rahethaan ane ekaant puru paadi aapavaanu hoy chhe bas
nahi ke emani paase koi yaachanaa karavani hoy
aapade sansaarikoe emano aadar satkaar ne emani sadu jivan jivava maate ni khaali jarooriyaato puri paadavaa no dharm chhe nahi ke ane ena badalaama emani paase je mantra shakti o hoy chhe te aapade medavavaa no haq hoy chhe 
nahi ke e shakti o no upyog aapani upar bharamit kari ne murkh banaava maate 
ane e loko thodak samay maate  bhoot kaadhe chhe ke pesaade chhe eni pan su khaatari chhe? chhe koi enu pramaan ? dhoonavaathi bhoot pret jaay chhe ke aave chhe tenu su pramaan?
thosh pramaan vagar kyaarey koi ne maanava nahi ,emaay thos etake le majboot je scientific rite siddh thai sake, eva pramaan ke bhramak(je pratyaksh na hoy jetva) pramaan na chaale,  
Jay Shri Krishna🙏",0
"Aama police su kare Police vada mare to Aapdi hige court ne pet ma dudhe che ke Aatla masoom ne tame danda vade kevi rite mari sako ane pachi police vada o ne saja thay che Kheda and junagadh na case ma joi lo 
Aavu thay tyare Te judge saheb ne tya mokli devana khabar pade temne pan",0
Barobar se police ne aeno bap made aetale sadi dhili thay jay se baeo bar se aene hare pan aavu thay to aeney khabar pade ke aam janta hare police je vartan kare se to janta ne ketali taklif thay se,0
"Kem aaje Ronak Bhai ma utsah no abhav dekhay chhe ! , Bav bhare man e muddo uthavvo padto hoy evu lagi rahyu chhe !? 

""HU TO BOLISH"" mathi 'hu to boshish'  e pan mand mand ? 

Khali Batavva kharar aa banayu chhe koi keh na ke kem na batai news m karine clear dekhay chhe have.... kai dignity jevu rakho yarr 🙏🏻",0
Aama shavami pase paisa no toad biju kasu nathi 2 thi 3 khohka no toad aasani thi aama toh haju mota mota matha hase samil shavami lo fasavine shami no tod kari ghar bharvama,0
Atala varso ka sui geyali ben .hakikat ma bhul koni che e bhagvna jane pan atala varso pachi tari ankh khuli matlab tu natak kare che .bija Bhai e kahyu che m gift api tya sudhi saru lagyu have faiyad jare che tu .saram to tane Ava joye swamji e Kai karyu hase k nai karyu hase pan gungar tu bi che agal varso pachi tu faiyad karva avi k pachi Kai moti gift joye etale seamjini fasave che tu.,0
"NARENDRA PATEL,AAMARE TILA KARVA KE TAPKA,TEVU TAMNE PUCHHVANU NATHI,,,,,,,,,AAMRI VYAKTIGAT BABAT CHHE?,,,TAMNE KONE PUCHHU?,,,BAHU SHOKH HOI TO TAMARA BAPUNE SAMJAO EK JE AAKHI DUBIYANO BAP CHHE TENA VISHE BOLTA KAYIK VICHARVU PADE,,JOKE HAVE E FARI HIMAT KE VIKRUT, KE GHAMAND FARI NAHIJ KARE,,JO EMNE FARI KHUJLI UPDE TO EK VAR.  ISLAM VISHE BOLI BATAVE,,PACHHI JUVO MAJA,,,,KUVANA DEDKAO",0
"Pahelgaam ma 10 ‐15 lokoye jiv gumaviyo . Hve  ladai thase to ketla loko  marse teno ankado chhe kai ,  bhai . 
Matte  battle ni su jarur chhe , bhai . Santithi
 jivone.",0
B   j    p    sarkar    na    vasetiya   neta    pase    kem   jata    nathi    khanij    chori    vada    neta    pase    kem   nathi   jata   bogas   digri   vada   no   mudo    kem   jaher   karta   nathi    midiya    kisano    na   muda    kem   kaheta    nathi   B   j    p    sarkare   vayda    pyra    na   kariya   feku    ne   des    mathi   hatavo   jay    kisan   des   . Mate    jay   kejarival,0
Vakil potanu kam kare che aema koi nirday ke kasu aevu aapde vakil ne na boli sakye kem ae aemna profession ne ley ne utrya che nisan bhai bov sara vakil che❤️,0
"Kaekrvanijroornthi
Bapdadani
Tlvvaronehve
Katkadhotosaru
Tmonekhbrnhihoy
Pn
Pavyaonu
Anetklavnu
Bandharh
Aekjchhe
Mtlb
Aapavaeyakulnajchhe
Marivatno
Visvasno
Aavtohoyto
Tklama
Undautrno",0
Election ma joe laesu hve...kon Yuvrajsinh ...aa badho ghamand utari jse....BJP vala no,0
"PELAVIVAD UBHO KARE TENE PUCHHO,  AAMARW KONE AABHISHEK KARVO E AMARI VYAKTIGAT VAT CHHW,,,  MORARIDASNE KOINA BHAGWANNU KHANDAN KARVANO ADHIKAR NATHI,,,KUVANA DEDKANI YADI AAPAVI TENE AAVO VIVAD UBHO KARINE,ANE TENE AAMA TEKO KARTA BADHA KUVANA DEDKAJ CHHE,,,JO TAMARA BAPUNE AAVU BOLVANI VARAMVARNI TEV CHHE,TO PACHHI EK VAR IALAM VISHE KYONE BOLI BARAVE,  PAN NAHI KARE AAVI BHUL,,AATO EK SHANT ,KOINE NADTAR NA KARTA EK HINDUSAMPRADAY VIAHE BOLVANI VIKRUTI BAPUMA AAVI GAY CHHE ANE AMUK CHELKA THEKDA MARE CHHE,,,,,TAMARA BAPUTAMNE MUBARAK PAN KOINE KADI AANGLI KARVANU BHULI JAJO,,,AA VAKHE BADHANA BAAP PAR GHA KARINE MOTO MURKHAMI KARI CHHE,,,JAYNILKANTH VARNI SHRI SWAMI NARAYAN BHAGWAN,JAY NULKANTH MAHADEV,JAY SHRI RAM,JAY SHRI HARI KRISHNA",0
Aa kharekha khotu che hanumaji dada to ramayan kaal thi ajra amar che ane aa fakt  200 waras juno sawami narayan someday mahavir Hanuman ji Maharaj ne aed daas aek nokar tarike samjvava mange che aa svami loko dharm na name dhating j kareche,0
Kejarval ko.main ek sawal puchna chata hun Aajtak dilhi main apne kya kya kiya hai or duara sawal ye jab main kuch mahent karunga to muje roj gar to mile gaa naa kisee koi mahent karni nai hai sabko free main khana hai  ye gujart hai freee kabhi nai khata mahent che khata hai samje,0
"CAN ANYONE ANSWER ?
• Ben Tame 14 varsh na cho tyare Ratre Mandire jao cho tyare Tamara Papa/Gharma koine vat na kari ?
• Evi vastu thai hoy to 14-15 varsh ni chokari ma purti akkal hoy Ane Tame Mandbudhhi na pan nathi to tame thai gya baad pan koine vat na kari ?
• 9 varsh baad tame fariyad karo cho etle PROOOF to tame kay aapvana nathi right ?
• Ane 9 varsh sudhi tame kay bolya nathi etle ketlo FUND bhego karyo che tame ?",0
Bapu aatla mota vakta thaine koii sampradaine samjya vina kaii statement aape a bahuj dukhni vat che swaminarayan sampraday vise aap jano Cho su ?? Swaminarayan bhagwan ne aa samajne su aapyu che a tamne khabar pan che ?? Aap vaidik sampradai ni   ne niyamone sare aap Todo Cho ane potana anuyayione avu karva prero Cho smasanma jaine vivah jeva pavitra karyane tame karavo Cho ane bhagwan swaminarayan vise vagar samjye statement aapo Cho ?? Bapu swaminarayan sampradayana anuyayiona dilne tame thes pohchadi che,0
DINESHBHAI KUSHWAAHA..TAME JE PRAKAARE POLICE NO BACHAAV KARO CHHO TE TO VIDEO MA DEKHAAY CHHE. ANE JE GUNEHGAARO PAR KETLA GUNAAH GANAAVYA TE PRAMAANE TEO AATLA BEFAAM KEM CHHE?,0
Are Ahi to aapne Bhagavan ne Tu Kai ne bolavia che Mummy ne tu kahine bolavia che kem k aapni vadhari najik hoi bakwas depyuty collector kam ma dyan aapo Tamara Bhai j kidhu che ne koi kharab word thodo use karyo che and aapna Desh ma to normaly nam pacchad Bhai Ben lage shu certificate ma pan Hareshbhai j che k pachi Haresh sir,0
"Morariye Krishna Bhagwannu Ghor Apman karelu,to tenu Dhotiyu Kyare kadhvano chhe,Dofa tu? Brahmno Dikro hoy evu Lagtu Nathi pan Lotmago hoy evu Lage chhe?",0
Vaah saheb dhoi nakhya ho baaki maza aai peli vakhat evu lagyu k khare khar bjp no maatlu bharai gayu che bhai koi fodva vaadu aavyu saheb Mu 15 varas thi voting nathi karto pan aa vakhte 100 taka maaro vote saalu aam Aadmi party ne boss .... Tame niti thi ladjo sir mu bi maari rite koshish karish k jetla bane etla vote tamara ma laavish maalik ... Niyat che sir bus aaj bharoso che tamari par,0
Atle ... m.l.a no chokro ... mask na pahere ... and biju bapa  ni m.l.a wadi gaadi ... lai ne pan fari sake ... atle koina ... bapa police ma p.c.r van chalavta hoy to... a gaadi chokro used kari sake em..... and police ma bapa hoy to chokro ... vardhi paherine ...farse ... em.... aatli ... badhi tani ... kem ... bhai  ... aa to nagaiii che..... really .....,1
Aa loko khali khava piva ane moj karva j peda thaya che...mafat nu khava maley... foreign thi khub paisa maley che etle hadka haram na ane jibh chalavta avdi gyu,0
Sachi j vaat chhene aama khotu su bolyaa... Rajputo e roti beti na vyavhaar kryaa ne andro andr jagdwamaa j engrejjo ne mughalo raaj kari gyaaa...,0
Aaa ne sidhii  fhaachii aapo fhaa chii aaiyaa pachii 5 galu maro atle aavu koy pan nai kar che aaavu thaa che ne toj rep badh thaa che baaki nai thaa che remaat api ne sorii  dav to su fhai do,0
"aa badhu bhashan aapava karta, vijtar thi thata aksmat atkavo, varsad ma power cut thay tena vishe kai bolo, vij tar ne undergraund kare ena vishe kai bolo",0
Savaminaryan Bhagvan Sacha Pan Temna Santo Ne Hu Manto Nathi Aa Badha Jate Santo Bani gaya Aa Hindu santan Dharm MA Bhagla Padvanu kam Bandh Kare Hanuman Dada nu apman na Kare Jay shree Ram Sanatani Dharam Mahan ce Dada Tamane Sat Bhudi aape Namaskar,0
Are bhai tu su kam rahe che gar ma nikdi jaa jupda ma rahe ne amara madi to banglo nahi mahel ma rahe pan tamara jeva avche ave ne tamne kam su paisa kamava mate aa badhu karo madi ne tame loko badnam na karo,0
are jayant tame kon bhudevo ane koina pan srdha nathie  aaje j banu te bigi vaar banvu joiye nahi nahi to asl parsuram nu rup dekhase tamne,0
Potana bhgwan vishe vaat ave tyare kayar thai ne na besvu jawab aapvoj pade tenej sacho bhakt kahevay.,0
Aaa amna mo pr tmachooo che jeni hal elections ma jit thy che.. hju to bvkuf bnavanii sruaat thy che... aagl jovo hju ktla tayfaooo thse e...,0
"Ane bau apman lagtu hoyto dada ni murti halavi batavo potan adham li jai batavo che takat 

Vichar pan nahi karta kemke dada ram ne narayan vagar nahi rahe kyay nahi rhe.",0
jagmal vala a sachu j kidhu pan tamara ma budhi nathi daru saro se army na javan pive a sachi vat se budhi se janta ma mat apshe khoti afva na felavo Media vara besaram thav ma BJP upar to vishvash nathi tame to janta no vishvash na khovo,0
"Swami narayan vala Santo nilkanth varni pr abhishek na rs.51 levanu bandh kare nilkanth a to ghanu aapyu 6e pan swami narayan vala Santo pramvati ma CGST AND SGST lagavanu bandh kari 1 annakhatra Chave ....
Swami narayan vala Professional rite black nu wight bav kare 6e.....
Bas aatlu dhyn rakhe to bav thay gyu swami narayan sampraday mate......",0
"*****  Swami Tamari Bhasa Thi Tamaru Asli Roop Bahar Awe Chhe. Sharam Karo Je Sacha Sant Hoi To Te Kahe Bhai  ""HATHI CHALE BAZAAR ANE KUTRA BHUKE HAZAAR""  Tamare Kassu Bolvani Ke Samjavavani Jaroor J Nathi. AneTame Avu Karso To Bijane Su Sikhevadso.  Mafi J Hoi. Badha Independence Chhe. Koi Game Te Kahe "" A Amnu Kare Tame Tamaru Karo""",0
Aa sarkar kahevata sawarno ne aagad lavva mage chhe jati vad jro ane pachhat jatione pachhad rakho aevi aemni mansikata raheli chhe aa sarkar brahmanvad parmane chale chhe aamara samaj ma 1 pan sanman layak kalakar na dekhaya navai kahevay,0
Ye gopalbhai our yena lidar gujrat ma moti moti vato karyi loko ne galat margye dorye se dilhi valo ne bekar banvya dilhi ni punjab ni halat bagadi se red padye to AAP partyi ne dar lagye kem dar lagye darvanu karan kai to se.,0
RONAK VADHARE UCHAAVAJE BOLTO NAHI NAHITER TARU KE TARI CHANNEL KYARE NE KEVIRITE BANDH THAI GAY ENI BHAN PAN NAHI RAHE MATE TARA MAP MA RAHI NE BOLJE JO VAT NI KHABAR NA HOY TO CHUP RAHEVU SARU,1
Mafi magvi e pa mard ane mota manvada nu kam che.pelo kya gayo swami je keto hato ke sankar bhagvan na kutumb ne svikruti api.pagal mara bhiliyanath ne tarajeva tran takana swamio na sarti ni jarur nathi eto dhare tyare prutvi halavi ne manva majbur kare che .todu bolvama kabu rakh,0
Have e morari bapu  ramaayn ane vyas oith par thi rajkarniyo na vakhan karta hoy 6...ane swaminaraayn bhagvaan na jivan vise lage 6 vanchyu nathi ane katha ma gyaan aapo ne aavu tevu kevani kai jarroor nathi...,0
Police sarkari nokri no matlab nokri thay Bhai etle to pablik je lokone chuti lave ene salam dhoko 6o,0
Kai nai...game tene pakdi ne police na lockup ma marva a koi bahaduri nu kam karyu hoy em...bannev side jovani....ek pakshe paththar fenkya ane enathi pehla bija a kai nthi kqryu,0
Hindu dharam me bahut sari bate nahi chalti jese sarab pina anda khana matan khana bakre ki bali chadhana 😂lagta he en sab mese koyi na koyi khata pita hoga 😂or kayi ase sampraday he jis k bahut video aate he mene dekhe he sayad vo bhi galat hi he,0
Aa Barak to konu che kon che eto nathi khabr but insha'Allah Allah tala darek na parivar na je je gum Thai lu che e insha'Allah Mali jay evi Allah tala thi Khub Khub aasa rakhu Chu aa nana Barak na sabd e Maa sabd boli ne aankho ma thi aansu karavi ankhya 😭 Hu Allah thi duaa karu Chu me aa Barak ne ina Mata pita bhai bahen Sahi salamt Mali jay insha'Allah 😍🤲,0
"Sau pratham to e vat, mantri no chhokro rakhdva niklyo nato, ena friends niklya ta, ane police e rokya ema aa kana no chhokro ene Bapa na status no power batavva ayo, ne bicharo fasai gayo, khoto badnam thai gayo😂, to dhod dahapan na karay ne bija ni vat ma",0
Dera aaya dirasa ayeha yeha owera bandha minada wslibatahsi sagamoha dewalopa kaneki samaja nahi paratihsi kaya karana jarurihsi kisaki milibhagatahsi itana owera ganadaki felana korapiresana satata dhari kaya karatahai desa janatakoha behawakufa bananahai kaya dada abhi tska anadha chakasyths minda badha tha kaya satsta dhari gunadoka japasebhi pachhatahai india jahila janagalihsi not dewalop onli bhata chara dewalipahai okindia bharatskeha gulama agarenskeha bhadata ghotalebaja tanatara bsndha mind onli bhasatachari thank,0
Jene  sela 3 varsh ma kombhadi o ne khula Kara te yuvaraj Singh yad rakhjo jm 2014  ma cng tame loko kadhi hati tem aa vakhte tamaro varo. Pela ni vatu hu karo atyre tame su karu e Kyo 25 varah that sasan Kare ne 6 kalak vijli km malti Thai sele tet talati clrak kyare lidhi a pn jojo jarak,0
To bhai nisar te aa cash su vichaari ne lidho 6e tane su laage 6e aa chokro je drive karto to car te car ni koi problem na lidhe thayu aem kevu 6e tamaru ke pachi hu kahu 6u te right 6e to car ni koi problem hoi to door open kari kudi sakay car koi aevi disha ma vadi ne to aa me vaat kari aema badha javab 6e ne tu gujrat no thay ne aa cash no vakil 6e ae vaat thi Mane khubaj dukh thay 6e bhai  ane midia ma tu vaat ae rite kaare 6e tu aene saja apavish aem,0
"SALE  SAB  GUNDE    HO  CHAHE  VAKIL  MLA  MANTRI  SAB ZUTTHE  HAI  ,   PAISO  KA  KHEL  HAI  ,  GARIB  KI  JAN GUJRAT  ME  MODIJI  K  JANE K  BAD   SAB  FAIL  HAI  ,24  K  ELECTION  ME  SAB   BADI  BHUL SAMAJ  ME   AAYEGA",0
Sachi vaat koine khabar chhe swami narayn pote kon hata ane kyare aemnu janam thayu hatu ane hanumanji no janam kyare thayu hatu hanumanji ne to ramayan mahabharat ane bhagvadgeeta ma hata pan swaminarayan nu name koi di sabhlyu 😂ramayan ma,0
Ronak saheb aa muddo dhilo naa mukta aaj pachi na darek episod ma sarakar paase thi javab maago...ghani vaar evu jou che k saakar k pagala lesu etle ronak saheb muddo chodi dee che,0
Ngrpalika ne bivadva muslma bnvani dmki nhiaapvi joile muslman vistaramae aavu hay che,0
Have gondal ni vat kare se pt ne khabar se chuntani pasi gondal vara tari khabar levana se karan lokshahi no jayachand pt se ne kahe se jayarajshih ne etale tari khabar to levani se,0
"Nautam Bhai Swaminarayan maharaj ne ( Bhagwan) kahe che ane Hanuman dada je kharekhar Bhagwan che emne maharaj kahe, Nautam bhai ne Gnan apvu jaruri che, AAA Sampraday nu naamm bagade che, AAA Sampraday ma thoda( Angri na vedhe ganay etla)sacha santtoo pan hase j",0
Aava Dhangi  sadhu ne majuri karta Shikhavado .30 day 10  hour  khada khodavo .nasi Jase.kapda Leva nahi Rahe.lok dan thi  roff mare chhe. Labour pan sanscuti desh  mabap nu apaman  nathi karto jivade chhe.,0
